time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-05-19T07:55:10.718Z,36.2607,137.7124,10,4.6,mb,,95,0.488,0.97,us,us70009kjx,2020-08-02T00:28:19.040Z,"17 km WSW of Toyoshina, Japan",earthquake,3.3,1.9,0.111,24,reviewed,us,us
2020-05-19T05:23:32.205Z,36.24,137.6842,10,4.6,mb,,96,0.518,0.67,us,us70009kfh,2020-08-02T00:28:24.040Z,"20 km WSW of Toyoshina, Japan",earthquake,3.6,1.9,0.116,22,reviewed,us,us
2020-05-19T04:12:59.967Z,36.2846,137.6865,10,5.2,mww,,51,0.492,0.57,us,us70009kd9,2020-08-02T00:28:27.040Z,"18 km WSW of Hotaka, Japan",earthquake,6,1.8,0.061,26,reviewed,us,us
2020-05-18T17:01:21.404Z,36.2181,137.7052,10,4.4,mb,,94,0.518,1.13,us,us70009jvq,2020-08-02T00:28:44.040Z,"19 km WSW of Toyoshina, Japan",earthquake,1.9,1.8,0.098,30,reviewed,us,us
2020-05-18T02:13:01.733Z,36.2738,140.1721,54.13,4.5,mb,,133,1.606,0.57,us,us70009nhk,2020-08-02T00:29:06.040Z,"6 km E of Makabe, Japan",earthquake,10.7,2.6,0.171,10,reviewed,us,us
2020-05-15T21:27:13.965Z,36.3122,140.8969,51.94,4.3,mb,,178,2.149,0.35,us,us70009n6p,2020-08-02T00:30:55.040Z,"28 km E of ?arai, Japan",earthquake,3.8,12.6,0.376,2,reviewed,us,us
2020-05-13T01:28:33.501Z,36.2687,137.6321,10,4.4,mb,,89,0.537,0.77,us,us70009f48,2020-08-02T00:32:32.040Z,"23 km WSW of Hotaka, Japan",earthquake,3.1,1.9,0.102,28,reviewed,us,us
2020-05-13T00:40:31.916Z,36.1725,137.7186,10,4.5,mb,,99,0.54,0.93,us,us70009lkx,2020-08-02T00:32:33.040Z,"21 km SW of Toyoshina, Japan",earthquake,7.4,1.9,0.091,35,reviewed,us,us
2020-05-10T23:58:33.700Z,36.3571,141.1273,31,5.8,mww,,26,0.767,0.69,us,us70009dus,2020-07-29T22:14:29.040Z,"49 km E of ?arai, Japan",earthquake,4.2,1.2,0.051,37,reviewed,us,us
2020-05-05T16:57:08.845Z,35.5589,140.0548,71.19,5.1,mww,,28,0.327,0.51,us,us70009aif,2020-07-18T21:57:38.040Z,"5 km NNW of Ichihara, Japan",earthquake,6,4,0.075,17,reviewed,us,us
2020-05-04T13:34:32.503Z,36.3787,141.1859,32.5,4.7,mb,,122,2.405,0.67,us,us700099sl,2020-07-18T21:57:34.040Z,"53 km ESE of Hitachi, Japan",earthquake,6.1,4.3,0.059,88,reviewed,us,us
2020-05-04T13:07:48.414Z,35.6865,140.8749,42.42,5.6,mww,,100,0.593,0.68,us,us700099s8,2020-07-21T19:11:32.040Z,"6 km SE of Hasaki, Japan",earthquake,4.8,3.9,0.075,17,reviewed,us,us
2020-05-03T00:35:06.211Z,33.1412,137.3586,362.27,4,mb,,93,1.678,0.6,us,us7000993d,2020-07-18T21:57:14.040Z,"143 km ESE of Shing?, Japan",earthquake,9.7,7.7,0.073,50,reviewed,us,us
2020-04-27T02:32:18.779Z,36.243,137.6774,10,4.3,mb,,110,0.521,1.23,us,us700097qa,2020-07-11T22:19:28.040Z,"21 km WSW of Toyoshina, Japan",earthquake,3.1,1.8,0.133,16,reviewed,us,us
2020-04-26T00:49:10.522Z,36.173,140.0771,73.24,4.9,mb,,90,1.522,0.74,us,us60009ci8,2020-07-11T22:19:06.040Z,"3 km SW of Tsukuba, Japan",earthquake,6.4,5.2,0.047,141,reviewed,us,us
2020-04-25T17:22:49.699Z,36.2457,137.6713,6.2,4.6,mb,,60,0.523,0.75,us,us700097kq,2020-07-11T22:19:25.040Z,"21 km WSW of Toyoshina, Japan",earthquake,5.7,4.4,0.065,70,reviewed,us,us
2020-04-23T16:38:00.440Z,35.7559,140.5452,37.38,4.4,mb,,127,2.046,1.01,us,us60009azu,2020-07-11T22:18:55.040Z,"6 km N of Y?kaichiba, Japan",earthquake,6.6,8,0.083,42,reviewed,us,us
2020-04-23T11:47:06.300Z,35.3964,137.0118,34.11,3.7,ml,,96,0.048,1.16,us,us60009ak7,2020-07-11T22:18:54.040Z,"eastern Honshu, Japan",earthquake,4.6,6.4,0.097,14,reviewed,us,us
2020-04-23T04:57:55.683Z,36.2232,137.6534,10,4.6,mwr,,73,0.548,0.79,us,us60009ac4,2022-08-08T22:03:05.655Z,"23 km WSW of Toyoshina, Japan",earthquake,6,1.8,0.086,13,reviewed,us,us
2020-04-23T04:52:03.192Z,36.2272,137.7182,10,4.4,mb,,99,0.504,0.76,us,us60009enw,2020-07-11T22:19:19.040Z,"18 km WSW of Toyoshina, Japan",earthquake,3.7,1.9,0.097,31,reviewed,us,us
2020-04-23T04:44:23.106Z,36.1663,137.7785,10,5.2,mww,,70,0.511,0.85,us,us60009abc,2020-07-11T22:18:53.040Z,"18 km WNW of Shiojiri, Japan",earthquake,5.2,1,0.068,21,reviewed,us,us
2020-04-17T12:11:02.732Z,35.3986,136.708,302.62,4.3,mb,,39,0.266,0.72,us,us70008yft,2020-07-09T14:31:19.040Z,"5 km WSW of Gifu-shi, Japan",earthquake,8,4.3,0.079,46,reviewed,us,us
2020-04-11T15:44:47.876Z,36.214,140.0096,58.13,4.8,mww,,68,0.147,0.96,us,us70008ty7,2020-06-30T14:02:56.040Z,"8 km W of Tsukuba, Japan",earthquake,6.2,3.9,0.089,12,reviewed,us,us
2020-04-10T20:29:10.223Z,35.5737,141.1991,36.56,4.4,mb,,126,2.608,1.07,us,us70008tgt,2020-06-30T14:02:52.040Z,"37 km ESE of Hasaki, Japan",earthquake,6.4,7.4,0.082,48,reviewed,us,us
2020-04-07T01:47:12.687Z,35.7711,140.5402,62.68,4.4,mb,,113,2.009,0.58,us,us70008wm1,2020-06-21T00:55:13.040Z,"7 km N of Y?kaichiba, Japan",earthquake,7.5,8,0.117,21,reviewed,us,us
2020-04-02T04:28:28.263Z,35.7991,141.1175,35,4.2,mb,,127,2.438,0.98,us,us70008rhr,2020-06-21T00:54:38.040Z,"26 km ENE of Hasaki, Japan",earthquake,8.2,2,0.102,27,reviewed,us,us
2020-04-01T04:28:32.489Z,32.3072,141.8142,10,4.3,mb,,124,1.869,0.56,us,us70008qh9,2020-06-21T00:54:28.040Z,"Izu Islands, Japan region",earthquake,3.7,1.9,0.122,19,reviewed,us,us
2020-03-31T11:24:00.075Z,36.3855,141.1553,36.14,4.9,mb,,121,2.349,0.68,us,us70008j5w,2020-06-17T06:30:17.269Z,"51 km ESE of Hitachi, Japan",earthquake,7.3,5.4,0.034,265,reviewed,us,us
2020-03-30T22:05:32.068Z,33.8485,141.6871,10,4.5,mb,,112,1.727,1,us,us70008iwi,2020-06-13T18:44:43.040Z,"191 km SE of Katsuura, Japan",earthquake,7.1,1.8,0.098,31,reviewed,us,us
2020-03-30T08:15:10.494Z,35.2601,140.3451,24.5,3.9,mwr,,132,0.054,0.59,us,us70008mne,2020-06-13T18:44:54.040Z,"4 km WNW of ?hara, Japan",earthquake,5.3,5.3,0.089,12,reviewed,us,us
2020-03-16T12:23:33.080Z,34.0482,137.4438,349.36,4.1,mb,,68,1.342,0.47,us,us70008gxf,2020-05-30T22:17:24.040Z,"70 km SSE of Tahara, Japan",earthquake,8.4,6.1,0.112,22,reviewed,us,us
2020-03-13T13:06:41.283Z,33.3101,139.5257,10,4.7,mb,,77,0.31,0.4,us,us60008ezs,2020-05-30T22:17:06.040Z,"160 km SSE of Shimoda, Japan",earthquake,3.4,1.9,0.042,171,reviewed,us,us
2020-03-09T11:56:01.967Z,36.2335,139.6415,118.36,4.4,mb,,79,0.444,0.79,us,us60008f4k,2020-05-23T22:03:11.040Z,"1 km SSW of Fujioka, Japan",earthquake,6.9,3.7,0.155,12,reviewed,us,us
2020-03-07T11:56:54.354Z,35.8554,140.2108,73.33,4.3,mb,,126,1.758,0.69,us,us60008c7q,2020-05-23T22:03:08.040Z,"5 km SSE of Ry?gasaki, Japan",earthquake,3.4,7.3,0.091,34,reviewed,us,us
2020-03-04T07:25:44.820Z,35.6985,141.1343,38.22,4,mb,,113,2.484,1.24,us,us60008cjn,2020-05-23T22:03:17.040Z,"27 km E of Hasaki, Japan",earthquake,7.6,7.1,0.232,5,reviewed,us,us
2020-02-23T17:29:19.923Z,33.7852,140.6157,67.61,4.4,mb,,132,0.946,1.04,us,us70007vb4,2020-05-09T21:41:14.040Z,"149 km SSE of Tateyama, Japan",earthquake,8.3,8.6,0.115,22,reviewed,us,us
2020-02-23T10:03:35.999Z,33.685,141.3439,10,4.7,mb,,141,1.4,0.73,us,us70007v4s,2020-05-09T21:41:13.040Z,"187 km SSE of Katsuura, Japan",earthquake,8,1.9,0.11,25,reviewed,us,us
2020-02-23T09:48:54.783Z,35.1977,140.0662,73.56,4.2,mb,,156,1.631,0.66,us,us600085ya,2020-05-09T21:40:49.040Z,"11 km NNW of Kamogawa, Japan",earthquake,8.9,10.2,0.187,8,reviewed,us,us
2020-02-22T11:47:24.949Z,34.2485,137.9287,20.21,4.1,mb,,137,0.477,0.62,us,us600085at,2020-05-09T21:40:48.040Z,"47 km SW of ?yama, Japan",earthquake,5.3,5.8,0.158,11,reviewed,us,us
2020-02-20T03:53:09.975Z,35.3338,140.4729,35,4.5,mb,,116,1.99,1.31,us,us70007tdf,2020-05-09T21:41:02.040Z,"12 km NE of ?hara, Japan",earthquake,6.8,2,0.077,50,reviewed,us,us
2020-02-17T03:40:52.968Z,35.8956,140.1472,56.98,4.6,mb,,96,1.666,0.62,us,us70007rmf,2020-05-02T22:10:02.040Z,"3 km W of Ry?gasaki, Japan",earthquake,7,6.8,0.042,168,reviewed,us,us
2020-02-15T06:08:24.934Z,33.1848,136.8315,386.99,4,mb,,141,1.865,0.48,us,us70007qqv,2020-05-02T22:09:52.040Z,"99 km SE of Shing?, Japan",earthquake,11.8,11,0.108,23,reviewed,us,us
2020-02-10T21:11:44.438Z,35.5343,139.5135,10,3.2,ml,,163,1.385,0.74,us,us70007mvi,2020-04-25T22:19:15.040Z,"5 km E of Machida, Japan",earthquake,3.5,2,0.115,10,reviewed,us,us
2020-02-10T14:52:17.341Z,33.3608,141.3023,51.5,4.6,mb,,101,1.271,0.7,us,us70007mjv,2020-04-25T22:19:11.040Z,"217 km SSE of Katsuura, Japan",earthquake,6.8,6.2,0.092,35,reviewed,us,us
2020-02-09T07:36:14.355Z,35.8349,140.5842,40.41,4,mb,,133,2.018,0.9,us,us70007q7m,2020-04-25T22:19:46.040Z,"3 km WSW of Omigawa, Japan",earthquake,3.9,10.1,0.144,13,reviewed,us,us
2020-02-08T22:47:05.647Z,36.2877,141.8212,19.08,4.1,mb,,136,2.893,0.75,us,us70007q6h,2020-04-25T22:19:44.040Z,"108 km NE of Hasaki, Japan",earthquake,9,5.8,0.151,12,reviewed,us,us
2020-02-08T21:58:38.568Z,34.0063,138.1414,14.11,4.6,mb,,71,0.67,0.54,us,us70007lrw,2020-04-25T22:18:50.040Z,"66 km S of ?yama, Japan",earthquake,2.4,4.4,0.12,21,reviewed,us,us
2020-02-06T11:19:56.405Z,36.2822,141.8024,10,5.3,mww,,46,1.552,0.92,us,us70007juj,2020-05-01T23:27:59.221Z,"106 km NE of Hasaki, Japan",earthquake,6,1.7,0.057,30,reviewed,us,us
2020-02-02T06:28:08.815Z,35.5343,138.7864,183.9,4.7,mb,,116,0.987,0.56,us,us60007ml8,2020-04-18T22:10:14.040Z,"10 km ENE of Fujikawaguchiko, Japan",earthquake,6.9,5.7,0.053,107,reviewed,us,us
2020-01-31T17:07:46.302Z,35.884,140.0639,64,5.3,mww,,47,0.361,0.95,us,us60007lia,2020-05-01T23:32:01.131Z,"2 km SW of Toride, Japan",earthquake,6.1,1.8,0.063,24,reviewed,us,us
2020-01-31T16:11:21.024Z,35.6513,140.7281,35.43,5.2,mww,,111,2.197,1.29,us,us60007lgs,2020-05-12T15:43:20.821Z,"10 km SE of Asahi, Japan",earthquake,7.1,5.5,0.078,16,reviewed,us,us
2020-01-29T10:32:24.046Z,35.6069,140.9488,49.32,4.4,mb,,118,2.379,0.52,us,us70007kw3,2020-04-18T22:10:28.040Z,"17 km SE of Hasaki, Japan",earthquake,7.1,4.8,0.11,24,reviewed,us,us
2020-01-23T16:21:16.334Z,35.3595,141.3711,20.05,4.2,mb,,146,2.547,1.17,us,us60007nib,2020-04-11T18:21:09.040Z,"64 km SE of Hasaki, Japan",earthquake,6.3,5.9,0.124,21,reviewed,us,us
2020-01-14T04:25:51.167Z,36.1366,140.9381,48.4,4.8,mww,,108,2.24,0.86,us,us70006zhu,2020-05-12T15:44:25.362Z,"32 km NE of Kashima-shi, Japan",earthquake,4.6,5.3,0.098,10,reviewed,us,us
2020-01-13T19:53:48.042Z,36.0821,139.9162,40.94,5,mb,,37,0.267,0.84,us,us70006zbk,2020-05-12T15:45:23.246Z,"3 km NNE of Iwai, Japan",earthquake,5.2,4.9,0.034,283,reviewed,us,us
2020-01-11T12:11:28.615Z,35.4728,141.2777,35,4.1,mb,,156,2.645,0.75,us,us60007dv9,2020-04-02T21:27:29.040Z,"49 km SE of Hasaki, Japan",earthquake,8.3,2,0.13,16,reviewed,us,us
2020-01-07T19:21:59.641Z,36.1253,139.9155,63.86,4.4,mb,,126,1.439,0.73,us,us60007c6p,2020-03-21T17:13:29.040Z,"4 km WNW of Ishige, Japan",earthquake,6.4,7.9,0.155,16,reviewed,us,us
2020-01-02T18:23:53.135Z,35.8098,141.249,31,5.7,mww,,61,0.912,1.03,us,us70006ttf,2023-08-11T23:52:37.487Z,"38 km ENE of Hasaki, Japan",earthquake,5.9,1.8,0.066,22,reviewed,us,us
2020-01-01T01:08:54.688Z,32.2879,138.3309,321.34,4.5,mb,,89,1.478,0.65,us,us70006t17,2020-03-21T17:13:29.040Z,"257 km S of ?yama, Japan",earthquake,7.9,3.7,0.056,93,reviewed,us,us
2019-12-30T14:36:56.017Z,33.8453,136.98,368.29,4.1,mb,,56,1.297,0.66,us,us70006sh0,2020-03-14T22:23:10.040Z,"71 km S of Toba, Japan",earthquake,7.9,2.4,0.08,42,reviewed,us,us
2019-12-21T21:43:19.104Z,32.361,142.4477,10,4.7,mb,,130,2.343,0.57,us,us70006pld,2020-03-07T17:47:43.040Z,"Izu Islands, Japan region",earthquake,4.7,1.8,0.092,36,reviewed,us,us
2019-12-20T20:54:33.707Z,32.9406,142.4768,10,4.6,mb,,104,2.243,0.85,us,us70006p8f,2020-03-07T17:47:39.040Z,"Izu Islands, Japan region",earthquake,7.9,1.8,0.078,53,reviewed,us,us
2019-12-20T19:40:52.538Z,32.8613,142.6603,10,5.2,mww,,29,2.405,0.81,us,us70006p7m,2020-03-07T17:47:39.040Z,"Izu Islands, Japan region",earthquake,7.1,1.7,0.049,40,reviewed,us,us
2019-12-19T00:23:40.885Z,36.2574,140.7844,85.08,4.6,mb,,120,2.066,0.84,us,us70006n94,2020-03-07T17:47:32.040Z,"19 km ESE of ?arai, Japan",earthquake,6.8,7.4,0.088,38,reviewed,us,us
2019-12-16T06:38:42.763Z,32.4287,137.4365,397.5,4.3,mb,,83,2.116,0.71,us,us60006s1w,2020-03-04T21:27:08.040Z,"198 km SE of Shing?, Japan",earthquake,8.1,7.3,0.059,82,reviewed,us,us
2019-12-15T19:58:36.166Z,32.9607,141.8154,10,4.6,mb,,111,1.688,1.03,us,us60006rw9,2020-03-04T21:27:06.040Z,"279 km SSE of Katsuura, Japan",earthquake,8.3,1.9,0.103,28,reviewed,us,us
2019-12-15T19:13:50.535Z,35.1224,140.833,49.96,4.7,mb,,127,2.173,0.58,us,us60006rvf,2020-03-04T21:27:06.040Z,"42 km ESE of ?hara, Japan",earthquake,5.5,8.9,0.142,15,reviewed,us,us
2019-12-13T18:24:04.709Z,35.0095,139.5629,34.58,4.6,mb,,43,1.182,0.92,us,us60006r4u,2020-03-04T21:26:58.040Z,"15 km SSW of Miura, Japan",earthquake,2.7,4.3,0.068,64,reviewed,us,us
2019-12-10T09:46:44.999Z,36.1146,142.1252,35,4.2,mb,,181,3.19,0.88,us,us70006ra7,2020-03-04T21:27:19.040Z,"124 km ENE of Hasaki, Japan",earthquake,6,2,0.199,7,reviewed,us,us
2019-12-10T09:40:01.540Z,36.1555,142.1479,31.05,4.3,mb,,181,1.585,0.46,us,us70006ra6,2020-03-04T21:27:19.040Z,"127 km ENE of Hasaki, Japan",earthquake,10,6.9,0.188,8,reviewed,us,us
2019-12-09T08:41:20.776Z,33.0631,140.5624,67.57,4.7,mb,,105,0.63,0.63,us,us60006p5s,2020-02-29T19:52:50.040Z,"222 km SSE of Tateyama, Japan",earthquake,8.7,5.5,0.045,149,reviewed,us,us
2019-12-08T07:14:55.438Z,36.1853,141.8703,38.27,4.3,mb,,164,1.359,0.56,us,us60006r9x,2020-02-29T19:52:55.040Z,"106 km ENE of Hasaki, Japan",earthquake,8.1,10.8,0.238,5,reviewed,us,us
2019-12-07T17:22:06.888Z,32.4381,140.8,48.87,4.5,mb,,115,1.07,1.08,us,us60006nls,2020-02-29T19:52:50.040Z,"295 km SSE of Tateyama, Japan",earthquake,8.3,7.6,0.11,27,reviewed,us,us
2019-12-04T09:12:56.556Z,36.1614,139.8183,62.08,4.3,mb,,129,1.324,0.62,us,us60006qnb,2020-02-29T19:52:50.040Z,"7 km NNE of Sakai, Japan",earthquake,7.2,8.3,0.125,18,reviewed,us,us
2019-12-03T11:02:02.744Z,35.7692,140.1852,75.28,4.4,mb,,154,1.775,0.26,us,us60006q92,2020-02-29T19:52:45.040Z,"7 km NW of Sakura, Japan",earthquake,7.9,9.4,0.179,10,reviewed,us,us
2019-12-03T01:18:04.058Z,36.1297,139.8658,53.29,4.6,mwr,,108,1.399,0.95,us,us70006fev,2020-06-17T06:57:25.352Z,"6 km ENE of Sakai, Japan",earthquake,5.5,5.4,0.086,13,reviewed,us,us
2019-11-28T12:30:48.506Z,35.6,139.4646,124.67,4.5,mb,,123,1.384,0.94,us,us60006pe3,2020-02-19T18:57:56.040Z,"6 km N of Machida, Japan",earthquake,7.9,8.3,0.157,12,reviewed,us,us
2019-11-28T10:50:20.828Z,35.1168,141.218,22.15,4.3,mb,,126,2.32,0.7,us,us60006pdp,2020-02-19T18:57:56.040Z,"76 km E of ?hara, Japan",earthquake,7.9,5.5,0.217,6,reviewed,us,us
2019-11-28T07:37:31.742Z,35.2301,141.4179,19.1,4.4,mb,,177,2.713,0.65,us,us60006pdi,2020-02-19T18:57:56.040Z,"77 km SE of Hasaki, Japan",earthquake,10.7,2.2,0.203,7,reviewed,us,us
2019-11-27T20:24:37.634Z,33.3205,137.8821,333.46,4.4,mb,,87,1.376,0.92,us,us70006dvu,2020-02-19T18:58:14.040Z,"145 km SSW of ?yama, Japan",earthquake,8.7,5.7,0.043,157,reviewed,us,us
2019-11-26T09:29:08.837Z,33.1073,141.9334,10,4.7,mb,,145,4.532,0.58,us,us60006pav,2020-02-19T18:57:53.040Z,"270 km SSE of Katsuura, Japan",earthquake,6.1,1.9,0.138,16,reviewed,us,us
2019-11-25T01:03:26.484Z,33.0561,141.7725,10,4.4,mb,,139,1.645,0.51,us,us70006fk1,2020-02-14T22:02:31.040Z,"268 km SSE of Katsuura, Japan",earthquake,5.7,1.8,0.161,11,reviewed,us,us
2019-11-21T22:31:58.387Z,32.4876,137.2993,397.79,4.9,mb,,55,2.208,0.61,us,us70006bbt,2020-02-14T22:02:10.040Z,"184 km SE of Shing?, Japan",earthquake,5.9,5.5,0.023,620,reviewed,us,us
2019-11-21T20:23:49.638Z,36.0637,139.8377,52.57,4.7,mb,,108,1.37,0.79,us,us70006b9c,2020-06-17T06:57:04.112Z,"5 km SE of Sakai, Japan",earthquake,5.6,6.2,0.045,148,reviewed,us,us
2019-11-17T11:05:33.690Z,34.6027,139.0643,16.35,4.8,mb,,103,0.73,0.74,us,us70006944,2020-02-07T20:21:58.040Z,"13 km SE of Shimoda, Japan",earthquake,2.7,4.9,0.094,35,reviewed,us,us
2019-11-16T02:51:49.789Z,34.038,141.7119,10,4.9,mww,,67,1.832,0.77,us,us700068pt,2020-02-07T20:21:39.040Z,"177 km SE of Katsuura, Japan",earthquake,5.8,1.8,0.089,12,reviewed,us,us
2019-11-15T00:40:38.544Z,32.8239,137.6999,356.38,4,mb,,195,1.775,0.78,us,us70006bl4,2020-02-07T20:21:15.040Z,"189 km ESE of Shing?, Japan",earthquake,12.6,9.1,0.093,31,reviewed,us,us
2019-11-07T04:31:09.986Z,35.4853,141.1547,35,4.3,mb,,112,2.397,0.84,us,us60006bxc,2020-02-01T23:21:45.040Z,"40 km SE of Hasaki, Japan",earthquake,3.5,2,0.178,9,reviewed,us,us
2019-11-03T22:56:40.131Z,34.8005,140.5143,81.87,4.6,mb,,135,1.778,0.55,us,us60006app,2020-01-18T20:00:46.040Z,"42 km SSE of Katsuura, Japan",earthquake,6.8,8.1,0.111,24,reviewed,us,us
2019-11-03T14:55:45.794Z,36.0062,139.9254,49.71,4.6,mb,,69,1.458,0.5,us,us60006ap7,2020-01-18T20:00:46.040Z,"5 km WSW of Mitsukaid?, Japan",earthquake,5.8,2.1,0.112,24,reviewed,us,us
2019-11-02T17:39:28.631Z,35.8812,140.1542,97.62,4.6,mb,,101,1.705,1.17,us,us700062cd,2020-01-18T20:00:55.040Z,"3 km SW of Ry?gasaki, Japan",earthquake,5.7,7.9,0.113,23,reviewed,us,us
2019-11-02T13:42:58.501Z,35.9917,140.4399,69.59,4.3,mb,,160,1.889,0.56,us,us600069bm,2020-01-18T20:00:44.040Z,"11 km ENE of Inashiki, Japan",earthquake,6.8,9.7,0.189,8,reviewed,us,us
2019-11-02T03:06:41.531Z,35.6656,140.7851,43.01,4.5,mb,,135,2.199,0.95,us,us600069bd,2020-01-18T20:00:44.040Z,"8 km SSW of Hasaki, Japan",earthquake,8.2,8.7,0.204,7,reviewed,us,us
2019-11-01T17:45:38.702Z,33.7852,140.1459,88.92,4.3,mb,,159,0.723,0.97,us,us600069a2,2020-01-18T20:00:43.040Z,"135 km S of Tateyama, Japan",earthquake,8.8,9,0.177,9,reviewed,us,us
2019-10-31T02:06:33.581Z,35.6826,140.158,64.95,4.6,mb,,120,1.801,0.64,us,us60006981,2020-01-18T20:00:41.040Z,"3 km NNW of Yotsukaid?, Japan",earthquake,6.9,8.3,0.109,25,reviewed,us,us
2019-10-30T04:09:57.179Z,33.9541,137.2707,334.68,4.1,mb,,125,1.406,0.7,us,us600068pf,2020-01-18T20:00:40.040Z,"70 km SE of Toba, Japan",earthquake,7.1,7.2,0.103,26,reviewed,us,us
2019-10-30T02:09:37.787Z,35.9999,139.6575,135.47,4.1,mb,,141,1.261,0.84,us,us600068pa,2020-01-18T20:00:39.040Z,"2 km S of Shiraoka, Japan",earthquake,4.1,8.6,0.165,10,reviewed,us,us
2019-10-27T22:42:22.673Z,34.4514,139.8613,110.39,4.3,mb,,126,1.33,0.59,us,us700063ha,2020-01-11T21:26:50.040Z,"59 km S of Tateyama, Japan",earthquake,6.1,7.3,0.116,21,reviewed,us,us
2019-10-23T21:12:51.211Z,33.6746,141.7764,10,4.2,mb,,181,1.734,0.84,us,us700061ze,2020-01-11T21:26:31.040Z,"211 km SE of Katsuura, Japan",earthquake,6.9,2,0.235,5,reviewed,us,us
2019-10-23T21:10:12.186Z,33.5768,141.8226,10,4.4,mb,,163,1.743,0.63,us,us700061z5,2020-01-11T21:26:31.040Z,"222 km SE of Katsuura, Japan",earthquake,7,1.9,0.143,14,reviewed,us,us
2019-10-21T17:17:50.233Z,33.2027,138.0189,293.99,4.1,mb,,91,1.508,0.63,us,us70005wts,2020-01-03T16:09:46.040Z,"156 km S of ?yama, Japan",earthquake,7.6,9.2,0.084,38,reviewed,us,us
2019-10-21T14:34:22.473Z,32.5215,137.9251,359.2,4.1,mb,,107,1.674,0.57,us,us70006171,2020-01-03T16:09:44.040Z,"225 km SE of Shing?, Japan",earthquake,5.4,7.4,0.084,39,reviewed,us,us
2019-10-16T01:07:06.124Z,36.0861,142.1992,10,4.5,mb,,137,2.107,0.52,us,us70005uhv,2020-01-03T16:09:18.040Z,"129 km ENE of Hasaki, Japan",earthquake,3.1,1.9,0.115,22,reviewed,us,us
2019-10-14T14:09:26.707Z,34.6114,137.051,337.23,4.3,mb,,69,0.737,0.7,us,us70005u37,2019-12-28T20:45:53.040Z,"15 km SE of Toyohama, Japan",earthquake,8.8,3.1,0.075,50,reviewed,us,us
2019-10-12T09:21:53.070Z,34.7248,140.6235,48.04,5.3,mww,,93,1.74,0.76,us,us70005tn2,2019-12-28T20:45:47.040Z,"54 km SSE of Katsuura, Japan",earthquake,6.4,5,0.065,23,reviewed,us,us
2019-10-09T07:48:16.515Z,35.6493,139.6389,75.52,3.4,ml,,154,1.437,0.56,us,us70005shf,2019-12-28T20:45:53.040Z,"6 km SW of Tokyo, Japan",earthquake,8.3,29,0.091,16,reviewed,us,us
2019-10-08T19:58:30.741Z,35.7128,140.1115,70.17,4.6,mb,,125,1.721,0.65,us,us70005sbf,2019-12-28T20:45:45.040Z,"8 km NW of Yotsukaid?, Japan",earthquake,6.1,5.8,0.07,63,reviewed,us,us
2019-10-06T09:28:06.346Z,35.1697,140.7518,35.11,4.3,mb,,136,2.167,0.75,us,us70005udk,2019-12-27T15:50:49.040Z,"33 km ESE of ?hara, Japan",earthquake,4.6,8.9,0.142,14,reviewed,us,us
2019-10-04T10:57:31.219Z,36.2367,141.9384,21.67,4.3,mb,,156,1.413,0.61,us,us70005qmu,2019-12-27T15:50:24.040Z,"114 km ENE of Hasaki, Japan",earthquake,6.8,6.9,0.188,8,reviewed,us,us
2019-10-01T17:15:34.969Z,34.9168,138.0806,27.62,4.4,mb,,105,0.253,0.61,us,us70005t2e,2019-12-27T15:49:42.040Z,"11 km NNW of Kanaya, Japan",earthquake,3.1,5.8,0.134,19,reviewed,us,us
2019-09-25T09:29:34.250Z,34.5449,141.7262,10,4.8,mb,,91,2.137,0.78,us,us70005l24,2019-12-20T19:02:28.040Z,"144 km ESE of ?hara, Japan",earthquake,7.7,1.8,0.059,88,reviewed,us,us
2019-09-17T13:17:34.145Z,33.1823,140.7818,51.88,4.5,mb,,155,0.814,0.73,us,us70005l48,2019-12-10T17:27:12.040Z,"216 km SSE of Tateyama, Japan",earthquake,8.5,9.3,0.163,11,reviewed,us,us
2019-09-14T02:54:38.354Z,35.5866,140.2413,55.43,4.6,mb,,119,1.902,1.07,us,us70005gsc,2019-12-05T18:31:08.040Z,"near the east coast of Honshu, Japan",earthquake,6.8,7.8,0.101,29,reviewed,us,us
2019-09-12T16:35:56.564Z,35.5209,140.3147,42.39,4,mb,,159,1.939,0.56,us,us60005lbr,2019-12-05T18:30:50.040Z,"0 km NNW of ?ami, Japan",earthquake,7.6,10.6,0.212,9,reviewed,us,us
2019-09-06T05:44:16.698Z,33.0497,140.8169,43.81,4.3,mb,,129,0.844,0.79,us,us70005fvi,2019-11-30T19:36:23.040Z,"231 km SSE of Tateyama, Japan",earthquake,7.3,10,0.148,13,reviewed,us,us
2019-09-05T01:35:09.581Z,33.7885,141.4859,10,4,mb,,147,1.55,0.64,us,us70005gxz,2019-11-30T19:36:17.040Z,"185 km SE of Katsuura, Japan",earthquake,9.8,1.9,0.165,10,reviewed,us,us
2019-09-03T12:39:42.487Z,32.754,139.9826,94.91,4.6,mb,,103,2.435,0.49,us,us70005e75,2019-11-30T19:36:30.040Z,"233 km SSE of Shimoda, Japan",earthquake,10,7.8,0.071,60,reviewed,us,us
